0,2206.1006657151406,0.0,2180.951744857464,0.0,2180.951744857464,0.002000093460083008,2180.951744857464,0.03299999237060547
1000,4271.496697087846,0.002000093460083008,4102.074909116285,0.0010001659393310547,4102.074909116285,0.13499999046325684,4102.074909116285,1.690999984741211
2000,4339.164641890536,0.0,4206.941874016351,0.0,4206.941874016351,0.24499988555908203,4206.941874016351,3.069000005722046
3000,4223.796343783679,0.0,4295.504443758665,0.0009999275207519531,4295.504443758665,0.3450000286102295,4295.504443758665,4.483000040054321
4000,4094.238756140816,0.0,4084.09992852549,0.0009999275207519531,4084.09992852549,0.40199995040893555,4084.09992852549,6.111999988555908
5000,4215.481859230496,0.0010001659393310547,4289.317329756991,0.0,4289.317329756991,0.49699997901916504,4289.317329756991,7.492999792098999
6000,4168.230973814798,0.0010001659393310547,4168.201889132159,0.0009999275207519531,4168.201889132159,0.6329998970031738,4168.201889132159,9.01199984550476
7000,4305.020114371482,0.0010001659393310547,3968.389679735024,0.0,3968.389679735024,0.684999942779541,3968.389679735024,10.269999980926514
8000,4128.991646697113,0.0009999275207519531,4055.061247872388,0.0009999275207519531,4055.061247872388,0.8029999732971191,4055.061247872388,12.13100004196167
9000,4345.712328884049,0.0009999275207519531,4144.6980580222,0.0010001659393310547,4144.6980580222,0.8560001850128174,4144.6980580222,13.174000024795532
10000,4177.727390405619,0.0,3968.2022773287367,0.00599980354309082,3968.2022773287367,1.001999855041504,3968.2022773287367,14.85699987411499
11000,4240.627093825392,0.0009999275207519531,4207.494883648231,0.0009999275207519531,4207.494883648231,1.0769999027252197,4207.494883648231,16.299999952316284
12000,3995.6845141633094,0.0010001659393310547,4202.1840193047,0.0009999275207519531,4202.1840193047,1.1380000114440918,4202.1840193047,17.758999824523926
13000,4283.354224527036,0.0009999275207519531,4133.474185877885,0.0009999275207519531,4133.474185877885,1.3469998836517334,4133.474185877885,19.354000091552734
14000,4307.464155080861,0.0009999275207519531,4004.5204417867126,0.002000093460083008,4004.5204417867126,1.3459999561309814,4004.5204417867126,20.752000093460083
15000,4130.021440319908,0.002000093460083008,4237.502805196208,0.0019998550415039062,4237.502805196208,1.4629998207092285,4237.502805196208,22.908999919891357
16000,4250.998954274443,0.0009999275207519531,4157.861187117876,0.002000093460083008,4157.861187117876,1.5780000686645508,4157.861187117876,25.680000066757202
17000,3857.7018993078586,0.0010001659393310547,4037.270580801858,0.0019998550415039062,4037.270580801858,1.9549999237060547,4037.270580801858,28.47599983215332
