0,784.3966984059404,0.0,840.7340198717758,0.0,1531.8057680226589,0.0,1540.337013249263,0.0
200,1866.1634961971959,0.0,1122.3087889997005,0.0009999275207519531,2025.9773239918238,0.01900005340576172,1983.6936444095677,0.2649998664855957
400,1931.703997807344,0.0,903.2047359793204,0.0,1995.2931791530843,0.019999980926513672,1933.350878871935,0.25799989700317383
600,1948.2030611273688,0.0,1149.038936823363,0.0,2019.7802485393015,0.031000137329101562,1974.5195714243073,0.3169999122619629
800,1923.0114090941745,0.0,1278.7735124479657,0.0,1987.1640751438392,0.029999971389770508,1958.114918869004,0.4230000972747803
1000,1941.6018571347072,0.0,1055.3133695769147,0.0,1988.082861589263,0.042999982833862305,1940.9666304786915,0.5349998474121094
1200,1884.4125889603883,0.0,800.6182732830066,0.0009999275207519531,2017.5150724607934,0.04699993133544922,1950.65070629832,0.6159999370574951
1400,1939.9280931013059,0.0,949.4736401342542,0.0,2008.31733224348,0.05500006675720215,1946.3242872418846,0.7699999809265137
1600,1866.7163285828774,0.0010001659393310547,1171.3635421018316,0.0,1972.1975803452167,0.06299996376037598,1973.5420801960283,0.8550000190734863
1800,1915.2101172501973,0.0009999275207519531,1151.07792043147,0.0,2014.0081476098826,0.07299995422363281,1931.427315342727,0.999000072479248
2000,1878.8024440521933,0.0,1602.6610404067192,0.0010001659393310547,2020.9692112034293,0.07799983024597168,1967.962918424159,1.191999912261963
2200,1832.0443636410987,0.0,1951.8139631596068,0.0,2011.196441159403,0.09399986267089844,1958.690096108185,1.3229999542236328
2400,1930.9471979191637,0.0010001659393310547,1954.3156679340382,0.0,2018.2827593917964,0.09299993515014648,1986.7833911920534,1.3459999561309814
2600,1873.331357725409,0.0009999275207519531,1971.962771779644,0.0,1979.6179757120478,0.10100007057189941,1928.543620299865,1.4650001525878906
2800,1937.0487021321233,0.0,1959.5444215743225,0.0009999275207519531,1993.7891699665122,0.11800003051757812,1983.8645456961415,1.5769999027252197
3000,1925.8866169267546,0.0010001659393310547,1935.8691244349234,0.0,2019.3761199991625,0.11800003051757812,1933.8003107672891,1.6970000267028809
3200,1912.9602113982583,0.0,1915.6156302822433,0.0009999275207519531,2008.056515369925,0.125,1982.043234737761,1.811000108718872
3400,1958.5223420955629,0.0,1899.195915275369,0.0,1993.634397576723,0.13300013542175293,1975.1002281719518,1.9849998950958252
3600,1760.036892033916,0.0009999275207519531,1975.402294165111,0.0,2026.9556487893894,0.1380000114440918,1966.8136923400195,2.0440001487731934
3800,1957.6748999513231,0.0009999275207519531,1988.6444387304225,0.0,2002.2855300630517,0.1490001678466797,1960.5825083219881,2.1549999713897705
4000,1881.1934972395466,0.0010001659393310547,1976.2285320076612,0.0,2007.7488224558342,0.16100001335144043,1925.7997510606274,2.2730000019073486
4200,1894.0210135839404,0.0,1924.1153667048225,0.0009999275207519531,1998.560963865651,0.1660001277923584,1950.821607584894,2.378000020980835
4400,1859.2225792150327,0.0,1968.6301888858757,0.0010001659393310547,1994.3678985832037,0.17499995231628418,1971.6412960776704,2.617000102996826
4600,1744.9119452950865,0.0009999275207519531,1953.932737208655,0.0,2032.6580011444626,0.1790001392364502,1951.9848644461806,2.825000047683716
4800,1947.861258554221,0.0010001659393310547,1986.7833911920534,0.0009999275207519531,1988.5962256911928,0.2200000286102295,1988.604702150434,2.756999969482422
5000,1789.5316845069497,0.0009999275207519531,1901.3841238421114,0.0,2000.4242004714233,0.19299983978271484,1966.7691413475065,2.8439998626708984
5200,1877.5078787819461,0.0009999275207519531,1973.585797619255,0.0,2008.1311951782568,0.20000004768371582,1981.1207754169689,2.934999942779541
5400,1884.3901454810914,0.0,1922.8584639279368,0.0009999275207519531,2018.0901022875062,0.21000003814697266,1986.7833911920534,3.0429999828338623
5600,1942.4305918475964,0.0009999275207519531,1934.3489685874042,0.0,2031.8723334511872,0.21499991416931152,1988.6444387304225,3.252000093460083
5800,1988.604702150434,0.0,1954.383070399482,0.0010001659393310547,2021.2589233552478,0.22799992561340332,1988.6444387304225,3.7990000247955322
6000,1917.572012450322,0.0,1971.7247500808858,0.0009999275207519531,2021.4298246418216,0.2739999294281006,1958.8049147868342,4.11899995803833
6200,1892.5242700955514,0.0009999275207519531,1981.8723334511872,0.0,2011.4925970848233,0.2649998664855957,1957.9150074239074,3.6050000190734863
6400,1925.947449157754,0.0,1988.6444387304225,0.0009999275207519531,2014.6577193625862,0.24900007247924805,1959.0761676205864,3.996000051498413
6600,1938.499342877195,0.0,1927.724601394735,0.0,2020.5659162325767,0.2869999408721924,1978.492874516883,3.9549999237060547
6800,1946.5292970939672,0.0009999275207519531,1981.8723334511872,0.0,2028.8166963277586,0.2610001564025879,1968.8453591117031,3.953000068664551
7000,1915.5163861673118,0.0,1979.5682543619769,0.0009999275207519531,1963.0212110727289,0.28100013732910156,1988.604702150434,4.006999969482422
7200,1913.5644523486746,0.0009999275207519531,1910.8483736883031,0.0,2009.2282545756016,0.2799999713897705,1943.7820130513353,4.224999904632568
7400,1916.410205101513,0.0010001659393310547,1988.6444387304225,0.0,1984.7443502735005,0.2890000343322754,1979.7391556485506,4.252000093460083
7600,1933.5032649744485,0.0009999275207519531,1935.9716826999381,0.0,2032.981822955338,0.2980000972747803,1975.657200970927,4.946000099182129
