0,1303.941051266427,1105.218730673214,993.6620365390365,1180.3733418273127
200,1009.3411731185216,894.8853516253973,1736.052687116776,1501.2192716415595
400,1377.9572889226292,1499.505703975572,1740.239508347256,1502.0737698976486
600,1053.68435756367,1896.455793934095,1651.4509344406774,1807.7594920731772
800,1336.5176013075575,1802.5912961615459,1858.955079205082,1794.902172393653
1000,1284.817394398902,1753.6992125710774,1887.9667896271594,1827.7906227616563
1200,885.6424321272372,1785.8998631048903,1686.8992398657772,1802.7053212979463
1400,981.7649993376021,1826.672709173732,1913.5421578292394,1828.0029761602564
1600,774.4143709744673,1834.2216174508928,1653.626702182574,1901.8637532657867
1800,1059.3863404917863,1855.4751099742004,1863.860878424665,1692.5957492511693
2000,1562.598614471234,1847.8268884294598,1890.2540844154482,1747.5269258573585
2200,1922.5309693325603,1844.4636699760597,1943.532643147058,1817.5389744194192
2400,1950.9443944154448,1852.648914289596,1795.9253053469665,1691.652782419432
2600,1959.7189553223811,1941.556895205854,1867.8936432952316,1767.319881845852
2800,1922.2951724932377,1750.5898282823284,1787.062193320376,1823.0319527153874
3000,1964.8613814555,1801.6285283763627,1825.6949838878706,1720.320235423807
3200,1936.0136742166358,1867.1230333370668,1930.0115274783668,1613.9555746013302
3400,1926.749074192396,1842.1281846092604,1728.1015364880068,1953.512774024822
3600,1966.5687099408992,1724.863401708033,1823.0842683376654,1803.8235726807686
3800,1859.2972047409132,1846.5174815314435,1696.0432570884675,1523.6928417910606
4000,1967.9616386470975,1849.240505134188,1739.0624363672446,1836.539186415766
4200,1836.4828302489495,1793.6354175666966,1652.153431127917,1840.212521166311
4400,1963.9189446859093,1753.275343129493,1778.2461729168404,1857.1768711837976
4600,1963.6150510164357,1752.9789148709526,1820.6760777957777,1768.7454062984548
4800,1930.034435965314,1905.6799146242454,1777.6709189538374,1858.2567866920392
5000,1969.2836878174107,1718.8017614368785,1797.748583147736,1794.9407845368746
5200,1883.2083982368492,1898.1956754601354,1796.1435932922052,1557.0261224446385
5400,1965.8437509743278,1699.8718608532822,1874.8870864420735,1754.740708668648
5600,1961.3049654129309,1598.21484160148,1778.1254914533913,1752.8335122810124
5800,1957.5253489183624,1843.8535925523995,1752.945670826631,1753.2143009039014
6000,1932.8251325730741,1828.89449126986,1816.1523860089073,1741.7720938593875
6200,1970.5405243662028,1742.8363247139418,1759.2775019475816,1871.4183536692742
6400,1958.8473980886756,1850.3875760963103,1859.991367702439,1724.6556945886691
6600,1950.082098719189,1775.7889061547341,1879.2653691282633,1796.5460866113056
6800,1946.3139939279968,1756.2682455183888,1732.5807890378558,1809.838365141882
7000,1966.118218004292,1905.0597525900614,1746.5837232268216,1666.1221537264682
7200,1944.6628193118156,1922.0441683737936,1736.6528795621393,1760.3400211587834
7400,1910.041920263205,1807.5117595338063,1819.153168097392,1767.6488875695054
7600,1955.0885548349336,1760.8670799595632,1799.6280517411005,1582.1132510095952
7800,1925.0355206835293,1814.1345211329715,1784.2440376764139,1818.928875417533
8000,1971.0618958386951,1899.1926485055976,1787.4672032404499,1829.8716297703022
8200,1951.11674040963,1776.7756086382913,1749.6722874517561,1768.4423067367168
8400,1921.1726111400878,1740.0782030717846,1937.7918822379204,1767.3421353958145
8600,1944.7882351235723,1767.0438053578205,1714.3532695101678,1783.8580474531047
8800,1964.8613814555,1674.521803326019,1933.4396276928944,1794.0351244759036
9000,1930.1753673180838,1892.891065943028,1810.234418661679,1935.472860022145
9200,1965.2466607705862,1735.1489024721598,1894.213115113341,1961.3049654129309
9400,1960.4390750935895,1715.5130490501226,1637.5504793993343,1897.739516609164
9600,1948.7600495488757,1806.8851928386023,1760.8444073742655,1879.4399340655543
9800,1968.7623163449182,1830.2997781737643,1683.4557767799754,1794.039213491171
10000,1965.8437509743278,1751.5100894907678,1777.3312476420635,1754.2914740456238
10200,1930.594394809263,1931.9535753393684,1910.8463246021859,1883.6274257280281
10400,1971.0618958386951,1753.1379763926232,1907.2340796155775,1726.6821492217894
10600,1971.0618958386951,1863.6385616427065,1718.374602698159,1738.4419070955682
10800,1948.7600495488757,1938.657772557262,1828.3231220076084,1664.3065796045726
11000,1962.1464035789888,1813.538529210996,1823.002309242174,1847.441736022455
11200,1958.3211874208196,1919.2690155902662,1721.3877585726673,1539.9818719545813
11400,1960.8944062255605,1810.3701420921195,1931.0217173827111,1717.268258157186
